"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"2020 "	"2020"	"Female"	"F"	10876	1063860	1022.3
	"New Mexico"	"35"	"2020 "	"2020"	"Male"	"M"	12931	1042459	1240.4
	"New York"	"36"	"1999"	"1999"	"Female"	"F"	83833	9777654	857.4
	"New York"	"36"	"1999"	"1999"	"Male"	"M"	76094	9105071	835.7
	"New York"	"36"	"2000"	"2000"	"Female"	"F"	83114	9829709	845.5
	"New York"	"36"	"2000"	"2000"	"Male"	"M"	75089	9146748	820.9
	"New York"	"36"	"2001"	"2001"	"Female"	"F"	83689	9878713	847.2
	"New York"	"36"	"2001"	"2001"	"Male"	"M"	75551	9204125	820.8
	"New York"	"36"	"2002"	"2002"	"Female"	"F"	83222	9902927	840.4
	"New York"	"36"	"2002"	"2002"	"Male"	"M"	74896	9234873	811.0
	"New York"	"36"	"2003"	"2003"	"Female"	"F"	82337	9917810	830.2
	"New York"	"36"	"2003"	"2003"	"Male"	"M"	73540	9258129	794.3
	"New York"	"36"	"2004"	"2004"	"Female"	"F"	80733	9913527	814.4
	"New York"	"36"	"2004"	"2004"	"Male"	"M"	71948	9258040	777.1
	"New York"	"36"	"2005"	"2005"	"Female"	"F"	80468	9887467	813.8
	"New York"	"36"	"2005"	"2005"	"Male"	"M"	71959	9245143	778.3
	"New York"	"36"	"2006"	"2006"	"Female"	"F"	77746	9871401	787.6
	"New York"	"36"	"2006"	"2006"	"Male"	"M"	71060	9233230	769.6
	"New York"	"36"	"2007"	"2007"	"Female"	"F"	77091	9881510	780.2
	"New York"	"36"	"2007"	"2007"	"Male"	"M"	70589	9250825	763.1
	"New York"	"36"	"2008"	"2008"	"Female"	"F"	77760	9918841	784.0
	"New York"	"36"	"2008"	"2008"	"Male"	"M"	70938	9293595	763.3
	"New York"	"36"	"2009"	"2009"	"Female"	"F"	75821	9966620	760.7
	"New York"	"36"	"2009"	"2009"	"Male"	"M"	70654	9340446	756.4
	"New York"	"36"	"2010"	"2010"	"Female"	"F"	76104	10000955	761.0
	"New York"	"36"	"2010"	"2010"	"Male"	"M"	70328	9377147	750.0
	"New York"	"36"	"2011"	"2011"	"Female"	"F"	77469	10033393	772.1
	"New York"	"36"	"2011"	"2011"	"Male"	"M"	71705	9431804	760.2
	"New York"	"36"	"2012"	"2012"	"Female"	"F"	76871	10081044	762.5
	"New York"	"36"	"2012"	"2012"	"Male"	"M"	72120	9489217	760.0
	"New York"	"36"	"2013"	"2013"	"Female"	"F"	77709	10114934	768.3
	"New York"	"36"	"2013"	"2013"	"Male"	"M"	73210	9536193	767.7
	"New York"	"36"	"2014"	"2014"	"Female"	"F"	76740	10164966	754.9
	"New York"	"36"	"2014"	"2014"	"Male"	"M"	73204	9581261	764.0
	"New York"	"36"	"2015"	"2015"	"Female"	"F"	78530	10184278	771.1
	"New York"	"36"	"2015"	"2015"	"Male"	"M"	75098	9611513	781.3
	"New York"	"36"	"2016"	"2016"	"Female"	"F"	78092	10157924	768.8
	"New York"	"36"	"2016"	"2016"	"Male"	"M"	76266	9587365	795.5
	"New York"	"36"	"2017"	"2017"	"Female"	"F"	78521	10211937	768.9
	"New York"	"36"	"2017"	"2017"	"Male"	"M"	76837	9637462	797.3
	"New York"	"36"	"2018"	"2018"	"Female"	"F"	79614	10053779	791.9
	"New York"	"36"	"2018"	"2018"	"Male"	"M"	77569	9488430	817.5
	"New York"	"36"	"2019"	"2019"	"Female"	"F"	78313	10005715	782.7
	"New York"	"36"	"2019"	"2019"	"Male"	"M"	78062	9447846	826.2
	"New York"	"36"	"2020 "	"2020"	"Female"	"F"	98848	9946279	993.8
	"New York"	"36"	"2020 "	"2020"	"Male"	"M"	104493	9390497	1112.8
	"North Carolina"	"37"	"1999"	"1999"	"Female"	"F"	35354	4062710	870.2
	"North Carolina"	"37"	"1999"	"1999"	"Male"	"M"	34246	3886651	881.1
	"North Carolina"	"37"	"2000"	"2000"	"Female"	"F"	36579	4106618	890.7
	"North Carolina"	"37"	"2000"	"2000"	"Male"	"M"	35356	3942695	896.7
	"North Carolina"	"37"	"2001"	"2001"	"Female"	"F"	35996	4187317	859.6
	"North Carolina"	"37"	"2001"	"2001"	"Male"	"M"	34938	4022805	868.5
	"North Carolina"	"37"	"2002"	"2002"	"Female"	"F"	36692	4250179	863.3
	"North Carolina"	"37"	"2002"	"2002"	"Male"	"M"	35335	4076022	866.9
	"North Carolina"	"37"	"2003"	"2003"	"Female"	"F"	37686	4313901	873.6
	"North Carolina"	"37"	"2003"	"2003"	"Male"	"M"	35773	4108600	870.7
	"North Carolina"	"37"	"2004"	"2004"	"Female"	"F"	36612	4376070	836.6
	"North Carolina"	"37"	"2004"	"2004"	"Male"	"M"	35772	4177082	856.4
	"North Carolina"	"37"	"2005"	"2005"	"Female"	"F"	38098	4457189	854.8
	"North Carolina"	"37"	"2005"	"2005"	"Male"	"M"	36540	4248218	860.1
	"North Carolina"	"37"	"2006"	"2006"	"Female"	"F"	37672	4563152	825.6
	"North Carolina"	"37"	"2006"	"2006"	"Male"	"M"	37044	4354118	850.8
	"North Carolina"	"37"	"2007"	"2007"	"Female"	"F"	38398	4677313	820.9
	"North Carolina"	"37"	"2007"	"2007"	"Male"	"M"	37648	4440724	847.8
	"North Carolina"	"37"	"2008"	"2008"	"Female"	"F"	39109	4771376	819.7
	"North Carolina"	"37"	"2008"	"2008"	"Male"	"M"	38174	4538073	841.2
	"North Carolina"	"37"	"2009"	"2009"	"Female"	"F"	38774	4846501	800.0
	"North Carolina"	"37"	"2009"	"2009"	"Male"	"M"	38343	4603065	833.0
	"North Carolina"	"37"	"2010"	"2010"	"Female"	"F"	39541	4889991	808.6
	"North Carolina"	"37"	"2010"	"2010"	"Male"	"M"	39232	4645492	844.5
	"North Carolina"	"37"	"2011"	"2011"	"Female"	"F"	40240	4952679	812.5
	"North Carolina"	"37"	"2011"	"2011"	"Male"	"M"	39642	4703722	842.8
	"North Carolina"	"37"	"2012"	"2012"	"Female"	"F"	41443	4999175	829.0
	"North Carolina"	"37"	"2012"	"2012"	"Male"	"M"	40482	4752898	851.7
	"North Carolina"	"37"	"2013"	"2013"	"Female"	"F"	41750	5047448	827.2
	"North Carolina"	"37"	"2013"	"2013"	"Male"	"M"	41579	4800612	866.1
	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	42488	5099371	833.2
	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	42879	4844593	885.1
	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	44589	5150777	865.7
	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	44544	4892025	910.5
	"North Carolina"	"37"	"2016"	"2016"	"Female"	"F"	44868	5213836	860.6
	"North Carolina"	"37"	"2016"	"2016"	"Male"	"M"	45597	4932952	924.3
	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	46071	5271981	873.9
	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	47086	5001438	941.4
	"North Carolina"	"37"	"2018"	"2018"	"Female"	"F"	45742	5332759	857.8
	"North Carolina"	"37"	"2018"	"2018"	"Male"	"M"	48143	5050861	953.2
	"North Carolina"	"37"	"2019"	"2019"	"Female"	"F"	47014	5387820	872.6
	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	48867	5100264	958.1
	"North Carolina"	"37"	"2020 "	"2020"	"Female"	"F"	53050	5448241	973.7
	"North Carolina"	"37"	"2020 "	"2020"	"Male"	"M"	56399	5152582	1094.6
	"North Dakota"	"38"	"1999"	"1999"	"Female"	"F"	3058	322617	947.9
	"North Dakota"	"38"	"1999"	"1999"	"Male"	"M"	3045	321642	946.7
	"North Dakota"	"38"	"2000"	"2000"	"Female"	"F"	2876	321676	894.1
	"North Dakota"	"38"	"2000"	"2000"	"Male"	"M"	2980	320524	929.7
	"North Dakota"	"38"	"2001"	"2001"	"Female"	"F"	3027	319787	946.6
	"North Dakota"	"38"	"2001"	"2001"	"Male"	"M"	3021	319275	946.2
	"North Dakota"	"38"	"2002"	"2002"	"Female"	"F"	2982	319017	934.7
	"North Dakota"	"38"	"2002"	"2002"	"Male"	"M"	2910	319151	911.8
	"North Dakota"	"38"	"2003"	"2003"	"Female"	"F"	3058	318896	958.9
	"North Dakota"	"38"	"2003"	"2003"	"Male"	"M"	3032	319921	947.7
	"North Dakota"	"38"	"2004"	"2004"	"Female"	"F"	2805	321008	873.8
	"North Dakota"	"38"	"2004"	"2004"	"Male"	"M"	2796	323697	863.8
	"North Dakota"	"38"	"2005"	"2005"	"Female"	"F"	2883	321543	896.6
	"North Dakota"	"38"	"2005"	"2005"	"Male"	"M"	2861	324546	881.5
	"North Dakota"	"38"	"2006"	"2006"	"Female"	"F"	2914	322583	903.3
	"North Dakota"	"38"	"2006"	"2006"	"Male"	"M"	2954	326839	903.8
	"North Dakota"	"38"	"2007"	"2007"	"Female"	"F"	2811	324066	867.4
	"North Dakota"	"38"	"2007"	"2007"	"Male"	"M"	2750	328756	836.5
	"North Dakota"	"38"	"2008"	"2008"	"Female"	"F"	2869	326131	879.7
	"North Dakota"	"38"	"2008"	"2008"	"Male"	"M"	3002	331438	905.8
	"North Dakota"	"38"	"2009"	"2009"	"Female"	"F"	2923	329674	886.6
	"North Dakota"	"38"	"2009"	"2009"	"Male"	"M"	2991	335294	892.1
	"North Dakota"	"38"	"2010"	"2010"	"Female"	"F"	2955	332727	888.1
	"North Dakota"	"38"	"2010"	"2010"	"Male"	"M"	2989	339864	879.5
	"North Dakota"	"38"	"2011"	"2011"	"Female"	"F"	2906	337662	860.6
	"North Dakota"	"38"	"2011"	"2011"	"Male"	"M"	3059	346270	883.4
	"North Dakota"	"38"	"2012"	"2012"	"Female"	"F"	3051	343886	887.2
	"North Dakota"	"38"	"2012"	"2012"	"Male"	"M"	2987	355742	839.7
	"North Dakota"	"38"	"2013"	"2013"	"Female"	"F"	3042	353392	860.8
	"North Dakota"	"38"	"2013"	"2013"	"Male"	"M"	3191	370001	862.4
	"North Dakota"	"38"	"2014"	"2014"	"Female"	"F"	3080	360463	854.5
	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	3104	379019	819.0
	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	3038	368074	825.4
	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	3185	388853	819.1
	"North Dakota"	"38"	"2016"	"2016"	"Female"	"F"	3080	368978	834.7
	"North Dakota"	"38"	"2016"	"2016"	"Male"	"M"	3162	388974	812.9
	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	3152	368094	856.3
	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	3263	387299	842.5
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	3076	370727	829.7
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	3369	389350	865.3
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	3186	372030	856.4
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	3516	390032	901.5
	"North Dakota"	"38"	"2020 "	"2020"	"Female"	"F"	3794	373494	1015.8
	"North Dakota"	"38"	"2020 "	"2020"	"Male"	"M"	4258	391815	1086.7
	"Ohio"	"39"	"1999"	"1999"	"Female"	"F"	56575	5835017	969.6
	"Ohio"	"39"	"1999"	"1999"	"Male"	"M"	51942	5500437	944.3
	"Ohio"	"39"	"2000"	"2000"	"Female"	"F"	56689	5840878	970.6
	"Ohio"	"39"	"2000"	"2000"	"Male"	"M"	51436	5512262	933.1
	"Ohio"	"39"	"2001"	"2001"	"Female"	"F"	56456	5853691	964.5
	"Ohio"	"39"	"2001"	"2001"	"Male"	"M"	51571	5533713	931.9
	"Ohio"	"39"	"2002"	"2002"	"Female"	"F"	57183	5859385	975.9
	"Ohio"	"39"	"2002"	"2002"	"Male"	"M"	52583	5548504	947.7
	"Ohio"	"39"	"2003"	"2003"	"Female"	"F"	57240	5868535	975.4
	"Ohio"	"39"	"2003"	"2003"	"Male"	"M"	51870	5566253	931.9
	"Ohio"	"39"	"2004"	"2004"	"Female"	"F"	54981	5874411	935.9
	"Ohio"	"39"	"2004"	"2004"	"Male"	"M"	51307	5577840	919.8
	"Ohio"	"39"	"2005"	"2005"	"Female"	"F"	56247	5876703	957.1
	"Ohio"	"39"	"2005"	"2005"	"Male"	"M"	52784	5586617	944.8
	"Ohio"	"39"	"2006"	"2006"	"Female"	"F"	55045	5883067	935.7
	"Ohio"	"39"	"2006"	"2006"	"Male"	"M"	51780	5598146	924.9
	"Ohio"	"39"	"2007"	"2007"	"Female"	"F"	54793	5890965	930.1
	"Ohio"	"39"	"2007"	"2007"	"Male"	"M"	51741	5609503	922.4
	"Ohio"	"39"	"2008"	"2008"	"Female"	"F"	56481	5896594	957.9
	"Ohio"	"39"	"2008"	"2008"	"Male"	"M"	53286	5618797	948.4
	"Ohio"	"39"	"2009"	"2009"	"Female"	"F"	54756	5902018	927.8
	"Ohio"	"39"	"2009"	"2009"	"Male"	"M"	52400	5626878	931.2
	"Ohio"	"39"	"2010"	"2010"	"Female"	"F"	55723	5904348	943.8
	"Ohio"	"39"	"2010"	"2010"	"Male"	"M"	52988	5632156	940.8
	"Ohio"	"39"	"2011"	"2011"	"Female"	"F"	57303	5905599	970.3
	"Ohio"	"39"	"2011"	"2011"	"Male"	"M"	54124	5639352	959.8
	"Ohio"	"39"	"2012"	"2012"	"Female"	"F"	57625	5901605	976.4
	"Ohio"	"39"	"2012"	"2012"	"Male"	"M"	54873	5642620	972.5
	"Ohio"	"39"	"2013"	"2013"	"Female"	"F"	57754	5911149	977.0
	"Ohio"	"39"	"2013"	"2013"	"Male"	"M"	55504	5659659	980.7
	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	57575	5919391	972.7
	"Ohio"	"39"	"2014"	"2014"	"Male"	"M"	56934	5674772	1003.3
	"Ohio"	"39"	"2015"	"2015"	"Female"	"F"	59692	5926893	1007.1
	"Ohio"	"39"	"2015"	"2015"	"Male"	"M"	58496	5686530	1028.7
	"Ohio"	"39"	"2016"	"2016"	"Female"	"F"	59543	5922679	1005.3
	"Ohio"	"39"	"2016"	"2016"	"Male"	"M"	60029	5691694	1054.7
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	61367	5945509	1032.2
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	62281	5713100	1090.1
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	61436	5958724	1031.0
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	62828	5730718	1096.3
	"Ohio"	"39"	"2019"	"2019"	"Female"	"F"	61153	5958538	1026.3
	"Ohio"	"39"	"2019"	"2019"	"Male"	"M"	62564	5730562	1091.8
	"Ohio"	"39"	"2020 "	"2020"	"Female"	"F"	70261	5960556	1178.8
	"Ohio"	"39"	"2020 "	"2020"	"Male"	"M"	73439	5732661	1281.1
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	17778	1748783	1016.6
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	16922	1688364	1002.3
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	18103	1754759	1031.7
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	16976	1695895	1001.0
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	17758	1760052	1008.9
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	16924	1707048	991.4
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	18212	1769080	1029.5
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	17290	1720000	1005.2
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	18191	1777723	1023.3
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	17530	1727169	1015.0
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	17389	1784671	974.4
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	17094	1740562	982.1
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	18310	1796475	1019.2
	"Oklahoma"	"40"	"2005"	"2005"	"Male"	"M"	17870	1752122	1019.9
	"Oklahoma"	"40"	"2006"	"2006"	"Female"	"F"	17815	1818693	979.5
	"Oklahoma"	"40"	"2006"	"2006"	"Male"	"M"	17612	1775397	992.0
	"Oklahoma"	"40"	"2007"	"2007"	"Female"	"F"	18111	1837175	985.8
	"Oklahoma"	"40"	"2007"	"2007"	"Male"	"M"	17921	1797174	997.2
	"Oklahoma"	"40"	"2008"	"2008"	"Female"	"F"	18453	1854771	994.9
	"Oklahoma"	"40"	"2008"	"2008"	"Male"	"M"	18561	1814205	1023.1
	"Oklahoma"	"40"	"2009"	"2009"	"Female"	"F"	17543	1878034	934.1
	"Oklahoma"	"40"	"2009"	"2009"	"Male"	"M"	18058	1839538	981.7
	"Oklahoma"	"40"	"2010"	"2010"	"Female"	"F"	18073	1894374	954.0
	"Oklahoma"	"40"	"2010"	"2010"	"Male"	"M"	18456	1856977	993.9
	"Oklahoma"	"40"	"2011"	"2011"	"Female"	"F"	18350	1913759	958.8
	"Oklahoma"	"40"	"2011"	"2011"	"Male"	"M"	18825	1877749	1002.5
	"Oklahoma"	"40"	"2012"	"2012"	"Female"	"F"	18238	1924995	947.4
	"Oklahoma"	"40"	"2012"	"2012"	"Male"	"M"	18632	1889825	985.9
	"Oklahoma"	"40"	"2013"	"2013"	"Female"	"F"	18763	1943276	965.5
	"Oklahoma"	"40"	"2013"	"2013"	"Male"	"M"	19621	1907292	1028.7
	"Oklahoma"	"40"	"2014"	"2014"	"Female"	"F"	18748	1957903	957.6
	"Oklahoma"	"40"	"2014"	"2014"	"Male"	"M"	19716	1920148	1026.8
	"Oklahoma"	"40"	"2015"	"2015"	"Female"	"F"	19045	1974214	964.7
	"Oklahoma"	"40"	"2015"	"2015"	"Male"	"M"	20377	1937124	1051.9
	"Oklahoma"	"40"	"2016"	"2016"	"Female"	"F"	19011	1979658	960.3
	"Oklahoma"	"40"	"2016"	"2016"	"Male"	"M"	20265	1943903	1042.5
	"Oklahoma"	"40"	"2017"	"2017"	"Female"	"F"	19647	1983302	990.6
	"Oklahoma"	"40"	"2017"	"2017"	"Male"	"M"	20805	1947562	1068.3
	"Oklahoma"	"40"	"2018"	"2018"	"Female"	"F"	19659	1990033	987.9
	"Oklahoma"	"40"	"2018"	"2018"	"Male"	"M"	21274	1953046	1089.3
	"Oklahoma"	"40"	"2019"	"2019"	"Female"	"F"	19557	1996313	979.7
	"Oklahoma"	"40"	"2019"	"2019"	"Male"	"M"	21373	1960658	1090.1
	"Oklahoma"	"40"	"2020 "	"2020"	"Female"	"F"	22646	2009602	1126.9
	"Oklahoma"	"40"	"2020 "	"2020"	"Male"	"M"	25163	1971181	1276.5
	"Oregon"	"41"	"1999"	"1999"	"Female"	"F"	14963	1712226	873.9
	"Oregon"	"41"	"1999"	"1999"	"Male"	"M"	14459	1681715	859.8
	"Oregon"	"41"	"2000"	"2000"	"Female"	"F"	15055	1724849	872.8
	"Oregon"	"41"	"2000"	"2000"	"Male"	"M"	14497	1696550	854.5
	"Oregon"	"41"	"2001"	"2001"	"Female"	"F"	15449	1747889	883.9
	"Oregon"	"41"	"2001"	"2001"	"Male"	"M"	14709	1720048	855.2
	"Oregon"	"41"	"2002"	"2002"	"Female"	"F"	15815	1771126	892.9
	"Oregon"	"41"	"2002"	"2002"	"Male"	"M"	15304	1742298	878.4
	"Oregon"	"41"	"2003"	"2003"	"Female"	"F"	15695	1788805	877.4
	"Oregon"	"41"	"2003"	"2003"	"Male"	"M"	15217	1758571	865.3
	"Oregon"	"41"	"2004"	"2004"	"Female"	"F"	15364	1800377	853.4
	"Oregon"	"41"	"2004"	"2004"	"Male"	"M"	14949	1769086	845.0
	"Oregon"	"41"	"2005"	"2005"	"Female"	"F"	15803	1823447	866.7
	"Oregon"	"41"	"2005"	"2005"	"Male"	"M"	15288	1789755	854.2
	"Oregon"	"41"	"2006"	"2006"	"Female"	"F"	15917	1853117	858.9
	"Oregon"	"41"	"2006"	"2006"	"Male"	"M"	15463	1817766	850.7
	"Oregon"	"41"	"2007"	"2007"	"Female"	"F"	15734	1879347	837.2
	"Oregon"	"41"	"2007"	"2007"	"Male"	"M"	15669	1843070	850.2
	"Oregon"	"41"	"2008"	"2008"	"Female"	"F"	15951	1903535	838.0
	"Oregon"	"41"	"2008"	"2008"	"Male"	"M"	16016	1865213	858.7
	"Oregon"	"41"	"2009"	"2009"	"Female"	"F"	15783	1923209	820.7
	"Oregon"	"41"	"2009"	"2009"	"Male"	"M"	15853	1885391	840.8
	"Oregon"	"41"	"2010"	"2010"	"Female"	"F"	16002	1935072	826.9
	"Oregon"	"41"	"2010"	"2010"	"Male"	"M"	15888	1896002	838.0
	"Oregon"	"41"	"2011"	"2011"	"Female"	"F"	16310	1955239	834.2
	"Oregon"	"41"	"2011"	"2011"	"Male"	"M"	16478	1916620	859.7
	"Oregon"	"41"	"2012"	"2012"	"Female"	"F"	16248	1968641	825.3
	"Oregon"	"41"	"2012"	"2012"	"Male"	"M"	16511	1930712	855.2
	"Oregon"	"41"	"2013"	"2013"	"Female"	"F"	16763	1985655	844.2
	"Oregon"	"41"	"2013"	"2013"	"Male"	"M"	17176	1944410	883.4
	"Oregon"	"41"	"2014"	"2014"	"Female"	"F"	16715	2006139	833.2
	"Oregon"	"41"	"2014"	"2014"	"Male"	"M"	17436	1964100	887.7
	"Oregon"	"41"	"2015"	"2015"	"Female"	"F"	17698	2035807	869.3
	"Oregon"	"41"	"2015"	"2015"	"Male"	"M"	18007	1993170	903.4
	"Oregon"	"41"	"2016"	"2016"	"Female"	"F"	17413	2066455	842.7
	"Oregon"	"41"	"2016"	"2016"	"Male"	"M"	18365	2027010	906.0
	"Oregon"	"41"	"2017"	"2017"	"Female"	"F"	17947	2089787	858.8
	"Oregon"	"41"	"2017"	"2017"	"Male"	"M"	18677	2052989	909.7
	"Oregon"	"41"	"2018"	"2018"	"Female"	"F"	17516	2113219	828.9
	"Oregon"	"41"	"2018"	"2018"	"Male"	"M"	18671	2077494	898.7
	"Oregon"	"41"	"2019"	"2019"	"Female"	"F"	18031	2127010	847.7
	"Oregon"	"41"	"2019"	"2019"	"Male"	"M"	19339	2090727	925.0
	"Oregon"	"41"	"2020 "	"2020"	"Female"	"F"	19084	2139046	892.2
	"Oregon"	"41"	"2020 "	"2020"	"Male"	"M"	21136	2102461	1005.3
	"Pennsylvania"	"42"	"1999"	"1999"	"Female"	"F"	68394	6347064	1077.6
	"Pennsylvania"	"42"	"1999"	"1999"	"Male"	"M"	61889	5916741	1046.0
	"Pennsylvania"	"42"	"2000"	"2000"	"Female"	"F"	68852	6351391	1084.0
	"Pennsylvania"	"42"	"2000"	"2000"	"Male"	"M"	61961	5929663	1044.9
	"Pennsylvania"	"42"	"2001"	"2001"	"Female"	"F"	68166	6354395	1072.7
	"Pennsylvania"	"42"	"2001"	"2001"	"Male"	"M"	61563	5944575	1035.6
	"Pennsylvania"	"42"	"2002"	"2002"	"Female"	"F"	68470	6363832	1075.9
	"Pennsylvania"	"42"	"2002"	"2002"	"Male"	"M"	61753	5967199	1034.9
	"Pennsylvania"	"42"	"2003"	"2003"	"Female"	"F"	67857	6377894	1063.9
	"Pennsylvania"	"42"	"2003"	"2003"	"Male"	"M"	61912	5996764	1032.4
	"Pennsylvania"	"42"	"2004"	"2004"	"Female"	"F"	67002	6390749	1048.4
	"Pennsylvania"	"42"	"2004"	"2004"	"Male"	"M"	60638	6019973	1007.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Female"	"F"	67848	6405053	1059.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Male"	"M"	61684	6044937	1020.4
	"Pennsylvania"	"42"	"2006"	"2006"	"Female"	"F"	65244	6429312	1014.8
	"Pennsylvania"	"42"	"2006"	"2006"	"Male"	"M"	60295	6081497	991.4
	"Pennsylvania"	"42"	"2007"	"2007"	"Female"	"F"	64915	6452087	1006.1
	"Pennsylvania"	"42"	"2007"	"2007"	"Male"	"M"	60189	6111850	984.8
	"Pennsylvania"	"42"	"2008"	"2008"	"Female"	"F"	66180	6473295	1022.4
	"Pennsylvania"	"42"	"2008"	"2008"	"Male"	"M"	61282	6138990	998.2
	"Pennsylvania"	"42"	"2009"	"2009"	"Female"	"F"	64517	6497024	993.0
	"Pennsylvania"	"42"	"2009"	"2009"	"Male"	"M"	60263	6169834	976.7
	"Pennsylvania"	"42"	"2010"	"2010"	"Female"	"F"	64134	6512016	984.9
	"Pennsylvania"	"42"	"2010"	"2010"	"Male"	"M"	60462	6190363	976.7
	"Pennsylvania"	"42"	"2011"	"2011"	"Female"	"F"	66140	6528324	1013.1
	"Pennsylvania"	"42"	"2011"	"2011"	"Male"	"M"	62097	6214562	999.2
	"Pennsylvania"	"42"	"2012"	"2012"	"Female"	"F"	65249	6533359	998.7
	"Pennsylvania"	"42"	"2012"	"2012"	"Male"	"M"	61732	6230177	990.9
	"Pennsylvania"	"42"	"2013"	"2013"	"Female"	"F"	66239	6531461	1014.2
	"Pennsylvania"	"42"	"2013"	"2013"	"Male"	"M"	62884	6242340	1007.4
	"Pennsylvania"	"42"	"2014"	"2014"	"Female"	"F"	65430	6533392	1001.5
	"Pennsylvania"	"42"	"2014"	"2014"	"Male"	"M"	63004	6253817	1007.4
	"Pennsylvania"	"42"	"2015"	"2015"	"Female"	"F"	67475	6538129	1032.0
	"Pennsylvania"	"42"	"2015"	"2015"	"Male"	"M"	65123	6264374	1039.6
	"Pennsylvania"	"42"	"2016"	"2016"	"Female"	"F"	66918	6523033	1025.9
	"Pennsylvania"	"42"	"2016"	"2016"	"Male"	"M"	66122	6261194	1056.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Female"	"F"	68278	6534208	1044.9
	"Pennsylvania"	"42"	"2017"	"2017"	"Male"	"M"	67378	6271329	1074.4
	"Pennsylvania"	"42"	"2018"	"2018"	"Female"	"F"	67369	6532400	1031.3
	"Pennsylvania"	"42"	"2018"	"2018"	"Male"	"M"	67333	6274660	1073.1
	"Pennsylvania"	"42"	"2019"	"2019"	"Female"	"F"	66959	6527628	1025.8
	"Pennsylvania"	"42"	"2019"	"2019"	"Male"	"M"	67024	6274361	1068.2
	"Pennsylvania"	"42"	"2020 "	"2020"	"Female"	"F"	77234	6516212	1185.3
	"Pennsylvania"	"42"	"2020 "	"2020"	"Male"	"M"	78312	6267042	1249.6
	"Rhode Island"	"44"	"1999"	"1999"	"Female"	"F"	5220	540724	965.4
	"Rhode Island"	"44"	"1999"	"1999"	"Male"	"M"	4488	499678	898.2
	"Rhode Island"	"44"	"2000"	"2000"	"Female"	"F"	5422	544684	995.4
	"Rhode Island"	"44"	"2000"	"2000"	"Male"	"M"	4605	503635	914.4
	"Rhode Island"	"44"	"2001"	"2001"	"Female"	"F"	5378	548974	979.6
	"Rhode Island"	"44"	"2001"	"2001"	"Male"	"M"	4643	508168	913.7
	"Rhode Island"	"44"	"2002"	"2002"	"Female"	"F"	5510	553090	996.2
	"Rhode Island"	"44"	"2002"	"2002"	"Male"	"M"	4736	512905	923.4
	"Rhode Island"	"44"	"2003"	"2003"	"Female"	"F"	5424	555590	976.3
	"Rhode Island"	"44"	"2003"	"2003"	"Male"	"M"	4615	515752	894.8
	"Rhode Island"	"44"	"2004"	"2004"	"Female"	"F"	5164	556375	928.2
	"Rhode Island"	"44"	"2004"	"2004"	"Male"	"M"	4605	518204	888.6
	"Rhode Island"	"44"	"2005"	"2005"	"Female"	"F"	5404	552832	977.5
	"Rhode Island"	"44"	"2005"	"2005"	"Male"	"M"	4603	515084	893.6
	"Rhode Island"	"44"	"2006"	"2006"	"Female"	"F"	5102	550134	927.4
